product_name,image,price,link 
Gigabyte G32QC-EK 32" 2560x1440 VA 165Hz 1ms FreeSync/G-Sync Compatible LED Backlit Curved Gaming Mo, https://www.overclockers.co.uk/media/image/thumbnail/MO006GI_250429_210x210.jpg, £359.99 , https://www.overclockers.co.uk/gigabyte-g32qc-ek-32-2560x1440-va-165hz-1ms-freesync-g-sync-compatible-led-backlit-curved-gaming-mo-mo-006-gi.html
ASUS ROG Swift PG279QE 27" 2560x1440 IPS 165Hz G-Sync Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AFAS_228566_210x210.jpg, £629.99 , https://www.overclockers.co.uk/asus-rog-swift-pg279qe-27-2560x1440-ips-165hz-g-sync-widescreen-led-gaming-monitor-mo-0af-as.html
ASUS XG49VQ ROG STRIX 49" 3840x1080 VA 144Hz HDR 400 FreeSync 2 Ultra-Wide Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO09VAS_203376_210x210.jpg, £798.95 , https://www.overclockers.co.uk/asus-xg49vq-rog-strix-49-3840x1080-va-144hz-hdr-400-freesync-2-ultra-wide-gaming-monitor-mo-09v-as.html
ASUS ROG STRIX XG279Q 27" 2560x1440 IPS 170Hz 1ms FreeSync/G-Sync ELMB HDR400 Widescreen Gaming Moni, https://www.overclockers.co.uk/media/image/thumbnail/KB044AS_236487_210x210.jpg, £599.95 , https://www.overclockers.co.uk/asus-rog-strix-xg279q-27-2560x1440-ips-170hz-1ms-freesync-g-sync-elmb-hdr400-widescreen-gaming-moni-kb-044-as.html
ASUS VP249QGR 24" 1920x1080 IPS 144Hz 1ms FreeSync ELMB Widescreen LED Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AUAS_236535_210x210.jpg, £179.99 , https://www.overclockers.co.uk/asus-vp249qgr-24-1920x1080-ips-144hz-1ms-freesync-elmb-widescreen-led-backlit-gaming-monitor-mo-0au-as.html
Gigabyte AORUS CV27Q-EK 27" 2560x1440 VA 165Hz 1ms FreeSync 2 HDR400 Curved Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO003GI_226652_210x210.jpg, £409.99 , https://www.overclockers.co.uk/gigabyte-aorus-cv27q-ek-27-2560x1440-va-165hz-1ms-freesync-2-hdr400-curved-backlit-gaming-monitor-mo-003-gi.html
Asus VP28UQGL 28" 3840x2160 4K FreeSync 60Hz Gaming Widescreen LED Monitor - Black, https://www.overclockers.co.uk/media/image/thumbnail/MO09JAS_185058_210x210.jpg, £248.99 , https://www.overclockers.co.uk/asus-vp28uqgl-28-3840x2160-4k-freesync-60hz-gaming-widescreen-led-monitor-black-mo-09j-as.html
Iiyama G-Master Red Eagle GB2760QSU-B1 27" 2560 x 1440 TN 144hz 1ms FreeSync Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO13GIY_226743_210x210.jpg, £279.95 , https://www.overclockers.co.uk/iiyama-g-master-red-eagle-gb2760qsu-b1-27-2560-x-1440-tn-144hz-1ms-freesync-gaming-monitor-mo-13g-iy.html
Asus VG278Q 27" 1920x1080 TN FreeSync/G-Sync 144Hz 1ms Gaming Widescreen LED Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO09TAS_195861_210x210.jpg, £258.95 , https://www.overclockers.co.uk/asus-vg278q-27-1920x1080-tn-freesync-g-sync-144hz-1ms-gaming-widescreen-led-monitor-mo-09t-as.html
Gigabyte G27QC-EK 27" 2560x1440 VA 165Hz 1ms FreeSync/G-Sync Compatible Curved Widescreen LED Gaming, https://www.overclockers.co.uk/media/image/thumbnail/MO008GI_252364_210x210.jpg, £299.99 , https://www.overclockers.co.uk/gigabyte-g27qc-ek-27-2560x1440-va-165hz-1ms-freesync-g-sync-compatible-curved-widescreen-led-gaming-mo-008-gi.html
Samsung C49RG90SSU 49" 5120x1440 VA FreeSync 2 120Hz QLED 32:9 Curved Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO23USA_210801_210x210.jpg, £1|099.99 , https://www.overclockers.co.uk/samsung-c49rg90ssu-49-5120x1440-va-freesync-2-120hz-qled-32-9-curved-gaming-monitor-mo-23u-sa.html
ASUS ROG SWIFT PG349Q 34" 3440x1440 IPS 120Hz G-Sync Widescreen Curved Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0A1AS_212732_210x210.jpg, £988.99 , https://www.overclockers.co.uk/asus-rog-swift-pg349q-34-3440x1440-ips-120hz-g-sync-widescreen-curved-gaming-monitor-mo-0a1-as.html
ASUS TUF Gaming VG27WQ1B 27" 2560x1440 VA 165Hz 1ms FreeSync Premium Curved Widescreen Gaming Monito, https://www.overclockers.co.uk/media/image/thumbnail/MO0B0AS_254206_210x210.jpg, £329.99 , https://www.overclockers.co.uk/asus-tuf-gaming-vg27wq1b-27-2560x1440-va-165hz-1ms-freesync-premium-curved-widescreen-gaming-monito-mo-0b0-as.html
ASUS ROG Swift PG35VQ 35" 3440x1440 200Hz VA G-Sync Ultimate HDR1000 Ultra-Wide Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0A5AS_217216_210x210.jpg, £2|349.95 , https://www.overclockers.co.uk/asus-rog-swift-pg35vq-35-3440x1440-200hz-va-g-sync-ultimate-hdr1000-ultra-wide-gaming-monitor-mo-0a5-as.html
AOC Gaming 27G2U5 27" 1920x1080 IPS 75Hz 1ms FreeSync Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO056AO_228187_210x210.jpg, £169.99 , https://www.overclockers.co.uk/aoc-gaming-27g2u5-27-1920x1080-ips-75hz-1ms-freesync-widescreen-led-gaming-monitor-mo-056-ao.html
Asus XG248Q ROG Strix 24" 1920x1080 TN 240Hz FreeSync/G-Sync Gaming Widescreen LED Monitor - DP| HDM, https://www.overclockers.co.uk/media/image/thumbnail/MO09UAS_200036_210x210.png, £359.99 , https://www.overclockers.co.uk/asus-xg248q-rog-strix-24-1920x1080-tn-240hz-freesync-g-sync-gaming-widescreen-led-monitor-dp-hdm-mo-09u-as.html
ASUS TUF GAMING VG249Q 24" 1920x1080 IPS 144Hz 1ms FreeSync LED Backlit Widescreen Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0ATAS_236529_210x210.jpg, £208.99 , https://www.overclockers.co.uk/asus-tuf-gaming-vg249q-24-1920x1080-ips-144hz-1ms-freesync-led-backlit-widescreen-gaming-monitor-mo-0at-as.html
Viewsonic Elite XG270QC 27" 2560x1440 VA 165Hz 1ms FreeSync Premium HDR400 Curved Widescreen LED Gam, https://www.overclockers.co.uk/media/image/thumbnail/MO08EVS_252320_210x210.jpg, £479.99 , https://www.overclockers.co.uk/viewsonic-elite-xg270qc-27-2560x1440-va-165hz-1ms-freesync-premium-hdr400-curved-widescreen-led-gam-mo-08e-vs.html
LG 49WL95C 49" 5120x1440 IPS 5ms Professional Widescreen LED Ultrawide Curved Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO15CLG_223587_210x210.jpg, £1|149.95 , https://www.overclockers.co.uk/lg-49wl95c-49-5120x1440-ips-5ms-professional-widescreen-led-ultrawide-curved-monitor-mo-15c-lg.html
Iiyama G-Master Black Hawk G2530HSU-B1 24.5" 1920x1080 75Hz TN 1ms FreeSync Widescreen Gaming Monito, https://www.overclockers.co.uk/media/image/thumbnail/G2530HSU-10_210x210.jpg, £114.95 , https://www.overclockers.co.uk/iiyama-g-master-black-hawk-g2530hsu-b1-24.5-1920x1080-75hz-tn-1ms-freesync-widescreen-gaming-monito-mo-13c-iy.html
ASUS TUF GAMING VG289Q 28" 3840x2160 4K IPS 60Hz FreeSync Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0APAS_236499_210x210.jpg, £359.99 , https://www.overclockers.co.uk/asus-tuf-gaming-vg289q-28-3840x2160-4k-ips-60hz-freesync-widescreen-led-gaming-monitor-mo-0ap-as.html
ASUS ROG SWIFT PG43UQ 43" 3840x2160 VA 144Hz 1ms FreeSync/G-Sync HDR1000 LED Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0ALAS_236547_210x210.png, £1|348.99 , https://www.overclockers.co.uk/asus-rog-swift-pg43uq-43-3840x2160-va-144hz-1ms-freesync-g-sync-hdr1000-led-backlit-gaming-monitor-mo-0al-as.html
ASUS TUF GAMING VG279QM 27" 1920x1080 IPS 280Hz 1ms HDR400 FreeSync/G-Sync Compatible Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AQAS_236506_210x210.jpg, £369.95 , https://www.overclockers.co.uk/asus-tuf-gaming-vg279qm-27-1920x1080-ips-280hz-1ms-hdr400-freesync-g-sync-compatible-gaming-monitor-mo-0aq-as.html
ASUS TUF Gaming VG32VQ 32" 2560x1440 VA 144Hz 1ms FreeSync LED Widescreen Curved Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0ACAS_226910_210x210.jpg, £399.95 , https://www.overclockers.co.uk/asus-tuf-gaming-vg32vq-32-2560x1440-va-144hz-1ms-freesync-led-widescreen-curved-gaming-monitor-mo-0ac-as.html
Iiyama PROLITE XUB3493WQSU 34" 3440x1440 IPS 75Hz 4ms FreeSync LED Backlit Widescreen Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO13HIY_230979_210x210.jpg, £329.99 , https://www.overclockers.co.uk/iiyama-prolite-xub3493wqsu-34-3440x1440-ips-75hz-4ms-freesync-led-backlit-widescreen-gaming-monitor-mo-13h-iy.html
Asus VG258QR 25" 1920x1080 TN 165Hz 0.5ms FreeSync/G-Sync Gaming Monitor - DP| DVI, https://www.overclockers.co.uk/media/image/thumbnail/MO09SAS_200043_210x210.jpg, £244.99 , https://www.overclockers.co.uk/asus-vg258qr-25-1920x1080-tn-165hz-0.5ms-freesync-g-sync-gaming-monitor-dp-dvi-mo-09s-as.html
BenQ GW2480E 24" 1920x1080 IPS Widescreen LED Gaming Monitor Slim Bezel EyeCare, https://www.overclockers.co.uk/media/image/thumbnail/MO12ZBQ_222047_210x210.jpg, £99.95 , https://www.overclockers.co.uk/benq-gw2480e-24-1920x1080-ips-widescreen-led-gaming-monitor-slim-bezel-eyecare-mo-12z-bq.html
Iiyama G-Master Red Eagle GB2760HSU-B1 27" 1920x1080 144Hz 1ms TN FreeSync Widescreen LED Gaming Mon, https://www.overclockers.co.uk/media/image/thumbnail/GB2760HSU-10_210x210.jpg, £209.99 , https://www.overclockers.co.uk/iiyama-g-master-red-eagle-gb2760hsu-b1-27-1920x1080-144hz-1ms-tn-freesync-widescreen-led-gaming-mon-mo-13f-iy.html
ASUS TUF Gaming VG35VQ 35" 3440x1440 VA 100Hz 1ms Adaptive-Sync Curved Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AGAS_228606_210x210.jpg, £579.95 , https://www.overclockers.co.uk/asus-tuf-gaming-vg35vq-35-3440x1440-va-100hz-1ms-adaptive-sync-curved-widescreen-led-gaming-monitor-mo-0ag-as.html
Gigabyte AORUS CV27F-EK 27" 1920x1080 VA 165Hz 1ms FreeSync 2 HDR400 Curved Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO002GI_221142_210x210.jpg, £264.95 , https://www.overclockers.co.uk/gigabyte-aorus-cv27f-ek-27-1920x1080-va-165hz-1ms-freesync-2-hdr400-curved-backlit-gaming-monitor-mo-002-gi.html
Gigabyte AORUS FI27Q-EK 27" 2560x1440 IPS 165Hz 1ms FreeSync/G-Sync LED Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO004GI_227645_210x210.jpg, £474.95 , https://www.overclockers.co.uk/gigabyte-aorus-fi27q-ek-27-2560x1440-ips-165hz-1ms-freesync-g-sync-led-backlit-gaming-monitor-mo-004-gi.html
iiyama G-Master Black Hawk GE2288HS-B1 22" 1920x1080 75Hz TN Widescreen LED Monitor - Black, https://www.overclockers.co.uk/media/image/thumbnail/MO139IY_199963_210x210.jpg, £89.95 , https://www.overclockers.co.uk/iiyama-g-master-black-hawk-ge2288hs-b1-22-1920x1080-75hz-tn-widescreen-led-monitor-black-mo-139-iy.html
ASUS VG248QG 24" 1920x1080 TN 165Hz 1ms FreeSync/G-Sync Compatible Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AHAS_228717_210x210.jpg, £219.95 , https://www.overclockers.co.uk/asus-vg248qg-24-1920x1080-tn-165hz-1ms-freesync-g-sync-compatible-widescreen-led-gaming-monitor-mo-0ah-as.html
Samsung C49HG90 49" 3840x1080 VA FreeSync 2 144Hz Gaming Quantum DOT HDR Widescreen Curved Monitor (, https://www.overclockers.co.uk/media/image/thumbnail/MO234SA_169829_210x210.jpg, £849.95 , https://www.overclockers.co.uk/samsung-c49hg90-49-3840x1080-va-freesync-2-144hz-gaming-quantum-dot-hdr-widescreen-curved-monitor-mo-234-sa.html
ASUS VG278QR 27" 1920x1080 TN FreeSync/G-Sync 165Hz 0.5ms Widescreen Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO09WAS_203404_210x210.jpg, £259.99 , https://www.overclockers.co.uk/asus-vg278qr-27-1920x1080-tn-freesync-g-sync-165hz-0.5ms-widescreen-gaming-monitor-mo-09w-as.html
ASUS TUF Gaming VG32VQ1B 32" 2560x1440 VA 165Hz 1ms FreeSync Premium Curved Widescreen Gaming Monito, https://www.overclockers.co.uk/media/image/thumbnail/MO0AZAS_254203_210x210.jpg, £399.95 , https://www.overclockers.co.uk/asus-tuf-gaming-vg32vq1b-32-2560x1440-va-165hz-1ms-freesync-premium-curved-widescreen-gaming-monito-mo-0az-as.html
ASUS XG438Q ROG STRIX 43" 3840x2160 VA 120Hz FreeSync2 HDR600 Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0A8AS_224819_210x210.jpg, £1|078.99 , https://www.overclockers.co.uk/asus-xg438q-rog-strix-43-3840x2160-va-120hz-freesync2-hdr600-widescreen-led-gaming-monitor-mo-0a8-as.html
Gigabyte G27FC-EK 27" 1920x1080 VA 165Hz 1ms FreeSync/G-Sync Widescreen Curved LED Backlit Gaming Mo, https://www.overclockers.co.uk/media/image/thumbnail/MO007GI_252314_210x210.jpg, £239.99 , https://www.overclockers.co.uk/gigabyte-g27fc-ek-27-1920x1080-va-165hz-1ms-freesync-g-sync-widescreen-curved-led-backlit-gaming-mo-mo-007-gi.html
AOC AGON AG353UCG 35" 3440x1440 VA 200Hz 1ms G-Sync HDR1000 Curved Widescreen Gaming monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO04ZAO_239406_210x210.jpg, £1|799.99 , https://www.overclockers.co.uk/aoc-agon-ag353ucg-35-3440x1440-va-200hz-1ms-g-sync-hdr1000-curved-widescreen-gaming-monitor-mo-04z-ao.html
ASUS VG279Q 27'' 1920x1080 IPS 144Hz 1ms FreeSync Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0AEAS_228156_210x210.jpg, £269.99 , https://www.overclockers.co.uk/asus-vg279q-27-1920x1080-ips-144hz-1ms-freesync-widescreen-led-gaming-monitor-mo-0ae-as.html
Endgame Gear - The Endgame Gaming Bundle - Mouse| Bungee| Desk Mat ** DISCOUNTED **, https://www.overclockers.co.uk/media/image/thumbnail/BU000EG_259127_210x210.jpg, £84.95 , https://www.overclockers.co.uk/endgame-gear-the-endgame-gaming-bundle-mouse-bungee-desk-mat-discounted-bu-000-eg.html
Logitech G Saitek X-56 Flight Control System and Pro Flight Rudder Pedals Bundle, https://www.overclockers.co.uk/media/image/thumbnail/BU008LG_192222_210x210.jpg, £280.03 , https://www.overclockers.co.uk/logitech-g-saitek-x-56-flight-control-system-and-pro-flight-rudder-pedals-bundle-bu-008-lg.html
Next Level Racing Flight and Racing Simulator Bundle, https://www.overclockers.co.uk/media/image/thumbnail/BU001NR_163841_210x210.jpg, £2|715.04 , https://www.overclockers.co.uk/next-level-racing-flight-and-racing-simulator-bundle-bu-001-nr.html
OcUK Mega Mat XXL Elite Tactical Gaming Surface, https://www.overclockers.co.uk/media/image/thumbnail/OcUK-Mega-Mat-XXL-Elite-Tactical-Gaming-Surface-002_210x210.jpg, £7.99 , https://www.overclockers.co.uk/ocuk-mega-mat-xxl-elite-tactical-gaming-surface-gs-002-op.html
Logitech HD Pro Webcam C920 1080p, https://www.overclockers.co.uk/media/image/thumbnail/WC053LG_78330_210x210.jpg, £74.99 , https://www.overclockers.co.uk/logitech-hd-pro-webcam-c920-1080p-wc-053-lg.html
Logitech G Saitek Pro Flight X-56 Rhino H.O.T.A.S. Advanced Flight Control System (PC| 945-000059), https://www.overclockers.co.uk/media/image/thumbnail/GC065SK_140381_210x210.png, £199.99 , https://www.overclockers.co.uk/logitech-g-saitek-pro-flight-x-56-rhino-h.o.t.a.s.-advanced-flight-control-system-pc-945-000059-gc-065-sk.html
Ducky PBT Double Shot Ultra Violet Keycaps, https://www.overclockers.co.uk/media/image/thumbnail/KB257DK_225386_210x210.jpg, £39.95 , https://www.overclockers.co.uk/ducky-pbt-double-shot-ultra-violet-keycaps-kb-257-dk.html
Next Level Racing F-GT Cockpit For Racing Simulators (NLR-S010), https://www.overclockers.co.uk/media/image/thumbnail/GC03QNR_211579_210x210.jpg, £359.99 , https://www.overclockers.co.uk/next-level-racing-f-gt-cockpit-for-racing-simulators-nlr-s010-gc-03q-nr.html
Logitech G Saitek X52 Pro Flight Controller And Throttle Joystick - PC (945-000003), https://www.overclockers.co.uk/media/image/thumbnail/GC043SK_189084_210x210.jpg, £149.99 , https://www.overclockers.co.uk/logitech-g-saitek-x52-pro-flight-controller-and-throttle-joystick-pc-945-000003-gc-043-sk.html
Steelseries QcK Prism XL Cloth RGB XL Gaming Surface (63826), https://www.overclockers.co.uk/media/image/thumbnail/GS05CST_195118_210x210.jpg, £45.95 , https://www.overclockers.co.uk/steelseries-qck-prism-xl-cloth-rgb-xl-gaming-surface-63826-gs-05c-st.html
Corsair K95 RGB PLATINUM XT RGB USB Mechanical Gaming Keyboard Cherry MX Blue (CH-9127411-UK), https://www.overclockers.co.uk/media/image/thumbnail/KB0AMCS_236238_210x210.jpg, £199.99 , https://www.overclockers.co.uk/corsair-k95-rgb-platinum-xt-rgb-usb-mechanical-gaming-keyboard-cherry-mx-blue-ch-9127411-uk-kb-0am-cs.html
Logtiech G502 LIGHTSPEED Wireless RGB Gaming Mouse (910-005568), https://www.overclockers.co.uk/media/image/thumbnail/KB25WLG_213863_210x210.jpg, £109.99 , https://www.overclockers.co.uk/logtiech-g502-lightspeed-wireless-rgb-gaming-mouse-910-005568-kb-25w-lg.html
Playseat Challenge Racing Simulator Gaming Chair (RC.00002), https://www.overclockers.co.uk/media/image/thumbnail/GC000PA_152841_210x210.jpg, £154.99 , https://www.overclockers.co.uk/playseat-challenge-racing-simulator-gaming-chair-rc.00002-gc-000-pa.html
Logitech Prodigy Desktop Bundle Prodigy G203 Mouse| G213 Keyboard and G231 Gaming Headset, https://www.overclockers.co.uk/media/image/thumbnail/BU00CLG_192228_210x210.jpg, £112.94 , https://www.overclockers.co.uk/logitech-prodigy-desktop-bundle-prodigy-g203-mouse-g213-keyboard-and-g231-gaming-headset-bu-00c-lg.html
IT Dusters CompuCleaner Xpert - Electric Air Duster, https://www.overclockers.co.uk/media/image/thumbnail/KB001ID_262463_210x210.jpg, £61.99 , https://www.overclockers.co.uk/it-dusters-compucleaner-xpert-electric-air-duster-kb-001-id.html
Beyerdynamic MMX 300| 2nd Gen| Gaming Headset for PC| Xbox One and PS4 - Black, https://www.overclockers.co.uk/media/image/thumbnail/SP009BY_162185_210x210.jpg, £179.99 , https://www.overclockers.co.uk/beyerdynamic-mmx-300-2nd-gen-gaming-headset-for-pc-xbox-one-and-ps4-black-sp-009-by.html
Logitech G920 Driving Force Racing Wheel for Xbox One and PC (941-000124), https://www.overclockers.co.uk/media/image/thumbnail/GC026LG_154377_210x210.jpg, £229.99 , https://www.overclockers.co.uk/logitech-g920-driving-force-racing-wheel-for-xbox-one-and-pc-941-000124-gc-026-lg.html
Corsair Gaming™ K95 RGB PLATINUM RAPIDFIRE Mechanical Keyboard| Backlit RGB LED| Cherry MX Speed, https://www.overclockers.co.uk/media/image/thumbnail/KB09DCS_157396_210x210.jpg, £179.99 , https://www.overclockers.co.uk/corsair-gaming-k95-rgb-platinumrapidfiremechanical-keyboard-backlit-rgb-led-cherry-mx-speed-kb-09d-cs.html
Corsair Gaming K57 RGB Wireless Gaming Keyboard| Backlit RGB LED - UK Layout (CH-925C015-UK), https://www.overclockers.co.uk/media/image/thumbnail/KB0ALCS_224026_210x210.jpg, £79.99 , https://www.overclockers.co.uk/corsair-gaming-k57-rgb-wireless-gaming-keyboard-backlit-rgb-led-uk-layout-ch-925c015-uk-kb-0al-cs.html
ASUS ROG Spatha Wireless/Wired RGB Gaming Mouse (90MP00A1-B0UA00), https://www.overclockers.co.uk/media/image/thumbnail/KB026AS_140416_210x210.png, £141.49 , https://www.overclockers.co.uk/asus-rog-spatha-wireless-wired-rgb-gaming-mouse-90mp00a1-b0ua00-kb-026-as.html
Ducky One2 TKL Horizon Blue Cherry MX Switch USB Mechanical Gaming Keyboard UK Layout, https://www.overclockers.co.uk/media/image/thumbnail/KB236DK_182179_210x210.jpg, £89.99 , https://www.overclockers.co.uk/ducky-one2-tkl-horizon-blue-cherry-mx-switch-usb-mechanical-gaming-keyboard-uk-layout-kb-236-dk.html
Razer Huntsman Elite RGB Chroma Mechanical Gaming Keyboard (RZ03-01870300-R3W1), https://www.overclockers.co.uk/media/image/thumbnail/KB12RRA_200830_210x210.jpg, £184.99 , https://www.overclockers.co.uk/razer-huntsman-elite-rgb-chroma-mechanical-gaming-keyboard-rz03-01870300-r3w1-kb-12r-ra.html
Glorious PC Gaming Race Mousemat - XXL| White, https://www.overclockers.co.uk/media/image/thumbnail/GS00PGR_214490_210x210.jpg, £27.95 , https://www.overclockers.co.uk/glorious-pc-gaming-race-mousemat-xxl-white-gs-00p-gr.html
ASUS PCE-AC68 Dual-Band Wireless AC1900 PCI-E Adaptor, https://www.overclockers.co.uk/media/image/thumbnail/NW078AS_94962_210x210.jpg, £59.99 , https://www.overclockers.co.uk/asus-pce-ac68-dual-band-wireless-ac1900-pci-e-adaptor-nw-078-as.html
Steelseries Arctis Pro USB High Fidelity Wireless Gaming Headset (61473), https://www.overclockers.co.uk/media/image/thumbnail/SP09LST_182639_210x210.jpg, £269.99 , https://www.overclockers.co.uk/steelseries-arctis-pro-usb-high-fidelity-wireless-gaming-headset-61473-sp-09l-st.html
Cooler Master MM710 Lightweight USB Optical Gaming Mouse - Black Matte (MM-710-KKOL), https://www.overclockers.co.uk/media/image/thumbnail/KB042CM_222598_210x210.jpg, £39.95 , https://www.overclockers.co.uk/cooler-master-mm710-lightweight-usb-optical-gaming-mouse-black-matte-mm-710-kkol-kb-042-cm.html
Corsair Gaming K55 + HARPOON RGB Gaming Keyboard and Mouse Combo, https://www.overclockers.co.uk/media/image/thumbnail/KB09RCS_174568_210x210.jpg, £69.95 , https://www.overclockers.co.uk/corsair-gaming-k55-harpoon-rgb-gaming-keyboard-and-mouse-combo-kb-09r-cs.html
Next Level Racing Wheel Stand (NLR-S002), https://www.overclockers.co.uk/media/image/thumbnail/GC034NR_141708_210x210.png, £149.99 , https://www.overclockers.co.uk/next-level-racing-wheel-stand-nlr-s002-gc-034-nr.html
SteelSeries Qck Edge XL Gaming Surface (63824), https://www.overclockers.co.uk/media/image/thumbnail/GS05DST_194378_210x210.jpg, £24.95 , https://www.overclockers.co.uk/steelseries-qck-edge-xl-gaming-surface-63824-gs-05d-st.html
Glorious PC Gaming Race GW-E Extended Full Desk Pro Gaming Surface - White, https://www.overclockers.co.uk/media/image/thumbnail/GS004GR_121391_210x210.jpg, £19.99 , https://www.overclockers.co.uk/glorious-pc-gaming-race-gw-e-extended-full-desk-pro-gaming-surface-white-gs-004-gr.html
Razer Mamba Wired/Wireless RGB Gaming Mouse (RZ01-02710100-R3M1), https://www.overclockers.co.uk/media/image/thumbnail/KB12LRA_191557_210x210.jpg, £69.95 , https://www.overclockers.co.uk/razer-mamba-wired-wireless-rgb-gaming-mouse-rz01-02710100-r3m1-kb-12l-ra.html
Corsair K63 Wireless Mechanical Keyboard & Gaming Lapboard Combo| Backlit Blue LED| Cherry MX Red, https://www.overclockers.co.uk/media/image/thumbnail/BU02VCS_188650_210x210.jpg, £164.99 , https://www.overclockers.co.uk/corsair-k63-wireless-mechanical-keyboard-and-gaming-lapboard-combo-backlit-blue-led-cherry-mx-red-bu-02v-cs.html
Razer Viper Ultimate and Charging Stand Optical RGB Chroma Wireless Gaming Mouse (RZ01-03050100-R3G1, https://www.overclockers.co.uk/media/image/thumbnail/KB12ZRA_230858_210x210.jpg, £139.99 , https://www.overclockers.co.uk/razer-viper-ultimate-and-charging-stand-optical-rgb-chroma-wireless-gaming-mouse-rz01-03050100-r3g1-kb-12z-ra.html
Razer Goliathus Extended Chroma XXL RGB Gaming Surface (RZ02-02500300-R3M1), https://www.overclockers.co.uk/media/image/thumbnail/GS04CRA_188651_210x210.jpg, £54.95 , https://www.overclockers.co.uk/razer-goliathus-extended-chroma-xxl-rgb-gaming-surface-rz02-02500300-r3m1-gs-04c-ra.html
Glorious PC Gaming Race Panda Mechanical Keyboard Switches Bundle x 2 (72 Pieces), https://www.overclockers.co.uk/media/image/thumbnail/BU000GR_260439_210x210.jpg, £41.95 , https://www.overclockers.co.uk/glorious-pc-gaming-race-panda-mechanical-keyboard-switches-bundle-x-2-72-pieces-bu-000-gr.html
Razer Basilisk Ultimate - Wireless Optical Gaming Mouse with Charging Dock (RZ01-03170100-R3G1), https://www.overclockers.co.uk/media/image/thumbnail/KB131RA_232779_210x210.jpg, £149.99 , https://www.overclockers.co.uk/razer-basilisk-ultimate-wireless-optical-gaming-mouse-with-charging-dock-rz01-03170100-r3g1-kb-131-ra.html
ASUS Extreme ROG Full Peripheral Bundle - Mouse/Keyboard/Headset/Gaming Surface, https://www.overclockers.co.uk/media/image/thumbnail/BU066AS_186557_210x210.jpg, £560.42 , https://www.overclockers.co.uk/asus-extreme-rog-full-peripheral-bundle-mouse-keyboard-headset-gaming-surface-bu-066-as.html
Xtrfy K4 TKL RGB USB Mechanical Gaming Keyboard Kailh Red Switches UK Layout (XG-K4-RGB-TKL-R-UK), https://www.overclockers.co.uk/media/image/thumbnail/KB00GXT_230203_210x210.jpg, £69.95 , https://www.overclockers.co.uk/xtrfy-k4-tkl-rgb-usb-mechanical-gaming-keyboard-kailh-red-switches-uk-layout-xg-k4-rgb-tkl-r-uk-kb-00g-xt.html
Das Keyboard Root Mechanical Gaming Keyboard Cherry MX Blue Switches UK Layout, https://www.overclockers.co.uk/media/image/thumbnail/KB00ADS_183173_210x210.jpg, £109.99 , https://www.overclockers.co.uk/das-keyboard-root-mechanical-gaming-keyboard-cherry-mx-blue-switches-uk-layout-kb-00a-ds.html
Xtrfy K4 RGB USB Mechanical Gaming Keyboard Kailh Red Switches UK Layout (XG-K4-RGB-R-UK), https://www.overclockers.co.uk/media/image/thumbnail/KB00FXT_230198_210x210.jpg, £79.99 , https://www.overclockers.co.uk/xtrfy-k4-rgb-usb-mechanical-gaming-keyboard-kailh-red-switches-uk-layout-xg-k4-rgb-r-uk-kb-00f-xt.html
Thrustmaster T300 Ferrari Integral Racing Wheel Alcantara Edition (PC/PS4/PS3 4168055), https://www.overclockers.co.uk/media/image/thumbnail/GC069TH_121192_210x210.jpg, £339.95 , https://www.overclockers.co.uk/thrustmaster-t300-ferrari-integral-racing-wheel-alcantara-edition-pc-ps4-ps3-4168055-gc-069-th.html
